,Unnamed: 0,Unnamed: 0.1,HITId,tweet,sentiment,directness,annotator_sentiment,target,group,label_mix,clean_tw,cluster,cluster_pred
508,508,3775,3776,@user @user @user tweet 14th december allardyce manager mongoloid,normal,indirect,anger_confusion,disability,special_needs,disability_special_needs,tweet four december allardyce manager mongoloid,22,26
509,509,4108,4109,@user @user @user type behavior common elections 3rd-world shithole countries.,offensive,indirect,shock_indifference,origin,other,origin_other,type behavior common elections rd world shithole countries ,3,12
510,510,474,475,@user @user @user u talkin tae ?? stupid cunt know ur place,abusive_offensive,indirect,anger_shock,gender,women,gender_women,u talkin tae stupid cunt know place,18,13
511,511,5015,5016,@user @user @user understanding recent changes directly effected refugees @url,disrespectful_normal,indirect,confusion_indifference,origin,refugees,origin_refugees,understanding recent changes directly effected refugees,3,9
512,512,5194,5195,@user @user @user want talk 1500 immigrants children missing k @url,normal,indirect,fear_disgust,origin,other,origin_other,want talk one thousand five hundred immigrants children missing k,24,9
513,513,2024,2025,@user @user @user warner's twat. orchestrated media stunt. warners australian @url,normal,indirect,anger_confusion_fear_shock_disgust,other,women,other_women,warner twat orchestrated media stunt warners australian,22,5
514,514,955,956,@user @user @user well agree mary. tweet joke. stephen twat @url,offensive,indirect,anger_fear_shock_indifference_disgust,origin,women,origin_women,well agree mary tweet joke stephen twat,18,26
515,515,1112,1113,@user @user @user well say wants immigrants blue eyes call us shithole countr @url,normal,indirect,confusion_sadness_shock_indifference_disgust,origin,other,origin_other,well say wants immigrants blue eyes call shithole countr,2,9
516,516,589,590,@user @user @user whatever u say spic ( ps. im actually latino),normal,direct,indifference_disgust,origin,left_wing_people,origin_left_wing_people,whatever say spic actually latino ,7,15
517,517,331,332,@user @user @user whatnskip funny fuck love him. he's retard he's legend,offensive,indirect,sadness_indifference,origin,special_needs,origin_special_needs,whatnskip funny fuck love retard legend,19,8
518,518,5280,5281,@user @user @user whole new low calling victim sexual assault feminazi. even hu @url,offensive,indirect,sadness_shock,other,women,other_women,whole new low calling victim sexual assault feminazi even hu,19,14
519,519,4810,4811,@user @user @user wing wong ching chong,offensive,indirect,anger_confusion_sadness_indifference_disgust,origin,asians,origin_asians,wing wong ching chong,0,4
520,520,213,214,@user @user @user woman. tool. make feel unsafe. how's retard.,offensive,indirect,anger_sadness_shock_indifference_disgust,disability,women,disability_women,woman tool make feel unsafe retard ,11,14
521,521,3939,3940,@user @user @user would saying retarded stuff like shooting occurred mosque? doubtful. w @url,offensive,indirect,sadness_disgust,disability,special_needs,disability_special_needs,would saying retarded stuff like shooting occurred mosque doubtful w,11,20
522,522,4276,4277,@user @user @user wrong. trump said want immigrants 'shithole @url,offensive,indirect,anger_fear_sadness_disgust,origin,other,origin_other,wrong trump said want immigrants shithole,3,9
523,523,1569,1570,@user @user @user yes feel like right wingers would would leftist @url,offensive,indirect,confusion_indifference,other,special_needs,other_special_needs,yes feel like right wingers would would leftist,18,18
524,524,3195,3196,@user @user @user yes i'm easy toy turkey eating retard can't stop replying lmao,offensive_hateful,indirect,indifference_disgust,disability,special_needs,disability_special_needs,yes easy toy turkey eating retard stop replying lmao,4,22
525,525,527,528,@user @user @user yes u uneducated spic,hateful_disrespectful,indirect,anger_sadness,origin,other,origin_other,yes uneducated spic,7,15
526,526,1147,1148,@user @user @user yournnextndognshitnretard @url,offensive,direct,anger_fear_shock_indifference_disgust,disability,special_needs,disability_special_needs,yournnextndognshitnretard,22,19
527,527,5376,5377,@user @user able tweet insufferable bullshit proves trump nazi twat w @url,offensive,indirect,anger_disgust,other,other,other_other,able tweet insufferable bullshit proves trump nazi twat w,14,26
528,528,5265,5266,@user @user absolute mongoloid set hands,offensive,indirect,indifference_disgust,disability,special_needs,disability_special_needs,absolute mongoloid set hands,7,17
529,529,2354,2355,@user @user absolutely! belong originated raghead arab middle eastern natio @url,hateful,indirect,anger_disgust,origin,indian/hindu,origin_indian/hindu,absolutely belong originated raghead arab middle eastern natio,3,22
530,530,1052,1053,@user @user aggressive toward best girl fucking mongoloid,offensive_hateful,indirect,anger_confusion_sadness_indifference_fear,disability,special_needs,disability_special_needs,aggressive toward best girl fucking mongoloid,18,17
531,531,549,550,@user @user agree let ukrainian refugees better,offensive,indirect,anger_indifference,origin,refugees,origin_refugees,agree let ukrainian refugees better,7,9
532,532,1400,1401,@user @user agree. need crack illegal immigration unfettered immigration refugees f @url,offensive,indirect,anger_confusion_fear_sadness_disgust,origin,refugees,origin_refugees,agree need crack illegal immigration unfettered immigration refugees f,8,9
533,533,2940,2941,@user @user agreed. stop funding middle east. mean every last @url,offensive,indirect,anger_disgust,other,other,other_other,agreed stop funding middle east mean every last,3,2
534,534,3781,3782,@user @user ah.nthe shithole countries.nyou're well-trained parrot.ni bet adore @url,offensive,indirect,confusion_sadness_shock_indifference_disgust,origin,other,origin_other,ah nthe shithole countries nyou well trained parrot bet adore,2,12
535,535,5262,5263,@user @user ain't even funny retard,disrespectful_normal,indirect,sadness_disgust,disability,special_needs,disability_special_needs, even funny retard,5,8
536,536,2557,2558,@user @user ain't gaf abt puerto rico gay black brown shithole countriesnwomen pussies...now mad. ,offensive,indirect,anger_confusion_fear_indifference_disgust,other,women,other_women, gaf abt puerto rico gay black brown shithole countriesnwomen pussies mad ,25,16
537,537,1605,1606,@user @user almost mueller time shithole (term used referring 3rd world countries)!!!,offensive_normal,indirect,confusion_indifference,origin,women,origin_women,almost mueller time shithole term used referring rd world countries ,3,12
538,538,3071,3072,@user @user already going cunt least condense actual eventnnyou w @url,offensive,indirect,anger_confusion_fear_indifference_disgust,gender,women,gender_women,already going cunt least condense actual eventnnyou w,22,2
539,539,4927,4928,@user @user already stuck daca. enough animals shithole countries al @url,offensive,indirect,confusion_fear_shock_sadness_disgust,origin,other,origin_other,already stuck daca enough animals shithole countries al,3,12
540,540,2757,2758,@user @user also answered retard question u like cos hurts little wig @url,abusive_offensive_hateful_disrespectful_normal,indirect,anger_confusion_fear_shock_indifference,disability,special_needs,disability_special_needs,also answered retard question like cos hurts little wig,23,20
541,541,1870,1871,@user @user america anymore. we're third world shithole country run tyrants. see fast happened?,offensive,indirect,confusion_fear_shock_indifference_sadness,origin,other,origin_other,america anymore third world shithole country run tyrants see fast happened ,2,5
542,542,3264,3265,@user @user american innocent proven guilty. let illegal immigrants go @url,offensive,indirect,sadness_disgust,origin,immigrants,origin_immigrants,american innocent proven guilty let illegal immigrants go,8,9
543,543,1940,1941,@user @user and... nigger,offensive,direct,anger_sadness,origin,individual,origin_individual, nigger,5,24
544,544,823,824,@user @user anime ching chong,offensive,indirect,anger_fear_shock_indifference_disgust,origin,other,origin_other,anime ching chong,5,4
545,545,3430,3431,@user @user another disgusting lying feminazi. man haters come from? @url,offensive,indirect,anger_disgust,gender,women,gender_women,another disgusting lying feminazi man haters come ,19,14
546,546,1246,1247,@user @user answer definitively: know retard?,offensive_disrespectful,indirect,anger_confusion_fear_shock_disgust,disability,special_needs,disability_special_needs,answer definitively know retard ,7,8
547,547,2491,2492,@user @user ar's expensive ny well look absolutely retarded h @url,offensive,indirect,anger_fear_shock_sadness_disgust,disability,special_needs,disability_special_needs,ar expensive well look absolutely retarded h,11,20
548,548,3180,3181,@user @user arab immigrants live gaza. palestine jewish state dimwit!,offensive,indirect,sadness_disgust,origin,other,origin_other,arab immigrants live gaza palestine jewish state dimwit ,3,9
549,549,4061,4062,@user @user armband? already along 2 nazi flags okay white @url,offensive,indirect,anger_indifference,origin,other,origin_other,armband already along two nazi flags okay white,18,22
550,550,3054,3055,@user @user armed guards temple?!! ?!! living shitholecountry?! time dt finished,normal,indirect,anger_confusion_fear_indifference_disgust,origin,other,origin_other,armed guards temple living shitholecountry time finished,4,6
551,551,4196,4197,@user @user asylum shithole countries isnt really asylum.,offensive,indirect,shock_indifference,origin,individual,origin_individual,asylum shithole countries isnt really asylum ,2,9
552,552,4731,4732,@user @user attending event live. people gonna get home 3am minimum. that's retarded.,offensive,indirect,sadness_disgust,disability,special_needs,disability_special_needs,attending event live people gonna get home time minimum retarded ,11,2
553,553,668,669,@user @user awe retarded....,offensive,indirect,indifference_disgust,disability,special_needs,disability_special_needs,awe retarded ,7,11
554,554,2737,2738,@user @user aye spic promo,offensive,indirect,anger_confusion_fear_indifference_disgust,other,other,other_other,aye spic promo,7,15
555,555,487,488,@user @user back battle bus nigger,offensive,indirect,anger_disgust,origin,indian/hindu,origin_indian/hindu,back battle bus nigger,7,24
556,556,1076,1077,@user @user back v fox let's debate u call foulest shithole world n btw @url,hateful,indirect,anger_sadness_shock_disgust,origin,other,origin_other,back fox let debate call foulest shithole world btw,2,15
