,Unnamed: 0,HITId,tweet,sentiment,directness,annotator_sentiment,target,group,label_mix,clean_tw,cluster
2899,5588,5589,cant wait go bulgaria soon get called nigger someones dad,offensive,indirect,confusion_indifference,origin,special_needs,origin_special_needs,cant wait bulgaria soon get called nigger someones dad,18
2900,4984,4985,caption retard @url,offensive,indirect,sadness_disgust,origin,special_needs,origin_special_needs,caption retard,5
2901,2444,2445,car starting like faggot called father help luckily knew exactly wrong u @url,normal,indirect,sadness_indifference,other,other,other_other,car starting like faggot called father help luckily knew exactly wrong u,23
2902,2891,2892,caravan 7000 people shithole countries south america refugees waving @url,offensive_hateful,indirect,anger_sadness,origin,immigrants,origin_immigrants,caravan seven thousand people shithole countries south america refugees waving,2
2903,4980,4981,caravan caravan ? another failed attempt leftists bring illegal aliens e.g. undocumented democrats @url,offensive,indirect,indifference_disgust,origin,immigrants,origin_immigrants,caravan caravan another failed attempt leftists bring illegal aliens undocumented democrats,24
2904,743,744,care american families care illegal aliens families. lasted wha @url,offensive,indirect,anger_sadness,origin,other,origin_other,care american families care illegal aliens families lasted wha,3
2905,4188,4189,care cardiff fans hate liverpool cunt singing hillsborough behind utter cunt. @url,abusive_disrespectful,indirect,anger_fear_indifference_sadness_disgust,gender,women,gender_women,care cardiff fans hate liverpool cunt singing hillsborough behind utter cunt ,23
2906,245,246,carrying retard boy @user @url,offensive,indirect,confusion_fear_shock_indifference_sadness,gender,special_needs,gender_special_needs,carrying retard boy,5
2907,2674,2675,casey frey dude whatever mess around call one yall nigger ...... dont say didnt warn u,fearful_offensive,indirect,anger_fear_indifference_sadness_disgust,origin,special_needs,origin_special_needs,casey frey dude whatever mess around call one yall nigger dont say didnt warn u,1
2908,326,327,casey runs 7 years i'll seek nomination run platform calling cunt every given event.,fearful_disrespectful,indirect,sadness_indifference,gender,other,gender_other,casey runs seven years seek nomination run platform calling cunt every given event ,4
2909,683,684,cashew glade: mongoloid three-headed,offensive,indirect,anger_sadness,disability,special_needs,disability_special_needs,cashew glade mongoloid three headed,22
2910,5515,5516,catnncheck daft cuntnn7/10 @url,offensive,indirect,anger_fear_shock_indifference_disgust,other,other,other_other,catnncheck daft cuntnn7 number,22
2911,4143,4144,caught guy trying stare smug twat @url,normal,indirect,anger_confusion_fear_indifference_sadness,other,other,other_other,caught guy trying stare smug twat,18
2912,3313,3314,cause money connects mean guilty trick ass bitch. become cunt n @url,normal,indirect,anger_confusion_sadness_indifference_disgust,gender,women,gender_women,cause money connects mean guilty trick ass bitch become cunt n,19
2913,1688,1689,cause utter bs lying feminazi ford. @url,normal,indirect,anger_indifference,gender,special_needs,gender_special_needs,cause utter lying feminazi ford ,7
2914,4256,4257,ce sont des migrants finlandais aveugle ! @url,offensive,indirect,sadness_indifference,origin,refugees,origin_refugees,ce sont des migrants finlandais aveugle ,3
2915,277,278,celebrating??????? curry gonna let smash gay mongoloid fuck,hateful_disrespectful,indirect,confusion_disgust,sexual_orientation,special_needs,sexual_orientation_special_needs,celebrating curry gonna let smash gay mongoloid fuck,18
2916,2993,2994,certainly starve go back country belong. @url,offensive,direct,anger_indifference,origin,individual,origin_individual,certainly starve back country belong ,7
2917,1015,1016,certainty prognosis: horrid mongoloid,normal,indirect,anger_sadness,disability,special_needs,disability_special_needs,certainty prognosis horrid mongoloid,3
2918,502,503,ces migrants qui veulent sinvestir pourleurope @url,normal,indirect,anger_confusion_fear_shock_disgust,origin,refugees,origin_refugees,ces migrants qui veulent sinvestir pourleurope,3
2919,3482,3483,cesar sayoc's retarded free speech normie tier though insane. reason suspect he'd mad bomber via fac @url,offensive_disrespectful,direct,indifference_disgust,origin,left_wing_people,origin_left_wing_people,cesar sayoc retarded free speech normie tier though insane reason suspect mad bomber via fac,14
2920,467,468,chance defeat vile leftie pussy hat feminazi man-hating bitter bitches brigade. god help us @url,fearful_abusive_disrespectful_hateful_normal,indirect,anger_confusion_fear_shock_disgust,origin,women,origin_women,chance defeat vile leftie pussy hat feminazi man hating bitter bitches brigade god help us,12
2921,456,457,change ur @user fucking mongoloid @user,abusive_disrespectful,indirect,indifference_disgust,disability,special_needs,disability_special_needs,change fucking mongoloid,7
2922,5365,5366,chapter 9 discusses president obama signed rose's law changes mental retardation intellectual dis @url,normal,indirect,confusion_indifference,disability,special_needs,disability_special_needs,chapter nine discusses president obama signed rose law changes mental retardation intellectual dis,24
2923,623,624,charlie sloth mongy cunt,hateful,indirect,anger_sadness_shock_indifference_disgust,origin,women,origin_women,charlie sloth mongy cunt,22
2924,2828,2829,charming man smiths hits place i'm think morrissey twat.,normal,indirect,anger_fear_indifference_sadness_disgust,other,individual,other_individual,charming man smiths hits place think morrissey twat ,4
2925,5023,5024,chart become false false everyday...no mongoloid family,offensive_disrespectful,direct,shock_disgust,origin,special_needs,origin_special_needs,chart become false false everyday mongoloid family,3
2926,5454,5455,cheating twat admitted handled ball score typical leeds cunts #nffc #lufc,fearful_abusive_offensive_disrespectful_normal,indirect,indifference_disgust,gender,women,gender_women,cheating twat admitted handled ball score typical leeds cunts nffc lufc,23
2927,3005,3006,check ching chong,offensive,indirect,anger_disgust,origin,other,origin_other,check ching chong,5
2928,2497,2498,children outside car saying fuck calling kid school faggot. right front mother i' @url,fearful_abusive_offensive_disrespectful_normal,indirect,confusion_sadness_shock_indifference_disgust,sexual_orientation,other,sexual_orientation_other,children outside car saying fuck calling kid school faggot right front mother ,19
2929,1971,1972,chilling relajao bulde feo pa la foto negro @url,offensive,indirect,anger_confusion_fear_indifference_disgust,origin,indian/hindu,origin_indian/hindu,chilling relajao bulde feo la foto negro,22
2930,3281,3282,chinaman issue dude!,offensive,indirect,anger_confusion_fear_shock_disgust,origin,other,origin_other,chinaman issue dude ,7
2931,868,869,chinaman issue dude. i'm talking drawing line sand dude. across line yo @url,offensive,indirect,sadness_indifference,origin,other,origin_other,chinaman issue dude talking drawing line sand dude across line yo,19
2932,1895,1896,chinamen's version bigfoot exiled albino mongoloid club feet big hairy thumbs roams th @url,offensive,indirect,anger_fear_shock_sadness,origin,other,origin_other,chinamen version bigfoot exiled albino mongoloid club feet big hairy thumbs roams th,12
2933,325,326,chinese restaurants black friday business tonight. least boston area..ching chong.,offensive,indirect,anger_sadness,gender,other,gender_other,chinese restaurants black friday business tonight least boston area ching chong ,22
2934,436,437,ching ching chong chong dookie dookie,fearful_offensive_disrespectful_hateful_normal,indirect,anger_confusion_fear_shock_disgust,origin,other,origin_other,ching ching chong chong dookie dookie,0
2935,4010,4011,ching chong ,offensive,indirect,sadness_disgust,origin,muslims,origin_muslims,ching chong,5
2936,4816,4817,ching chong 100,offensive_normal,indirect,indifference_disgust,origin,muslims,origin_muslims,ching chong one hundred,5
2937,1081,1082,ching chong absolutely,offensive,indirect,indifference_disgust,origin,muslims,origin_muslims,ching chong absolutely,5
2938,4028,4029,ching chong alert,abusive_offensive,indirect,confusion_fear_shock_sadness_disgust,origin,hispanics,origin_hispanics,ching chong alert,5
2939,5474,5475,ching chong bing bong let fuck little chink,offensive,indirect,anger_fear,origin,individual,origin_individual,ching chong bing bong let fuck little chink,0
2940,3176,3177,ching chong chang im tired,disrespectful_normal,indirect,anger_confusion_fear_indifference_disgust,origin,individual,origin_individual,ching chong chang tired,0
2941,3343,3344,ching chong china ching chong best,normal,indirect,anger_confusion,origin,other,origin_other,ching chong china ching chong best,0
2942,2290,2291,ching chong chinamen sittin fence,offensive,indirect,anger_disgust,origin,hispanics,origin_hispanics,ching chong chinamen sittin fence,0
2943,4100,4101,ching chong ching chong,fearful_hateful,indirect,anger_confusion_sadness_indifference_disgust,origin,muslims,origin_muslims,ching chong ching chong,0
2944,2822,2823,ching chong ching chong speak english go back country,offensive,direct,anger_sadness_shock_indifference_disgust,origin,individual,origin_individual,ching chong ching chong speak english back country,0
2945,4199,4200,ching chong chow dong _ lol gay nno ta @url,offensive,indirect,shock_indifference,origin,indian/hindu,origin_indian/hindu,ching chong chow dong lol gay nno ta,0
2946,5385,5386,ching chong chung stuff @url,offensive,indirect,indifference_disgust,origin,other,origin_other,ching chong chung stuff,5
2947,3510,3511,ching chong day long,offensive,indirect,sadness_indifference,origin,special_needs,origin_special_needs,ching chong day long,5
2948,2857,2858,ching chong ding dong @url,fearful_abusive_offensive_hateful_normal,indirect,sadness_shock,origin,left_wing_people,origin_left_wing_people,ching chong ding dong,0
2949,1496,1497,ching chong friends would @user @url,offensive_disrespectful,indirect,sadness_indifference,origin,special_needs,origin_special_needs,ching chong friends would,5
2950,2107,2108,ching chong high af save,fearful_abusive_hateful_disrespectful_normal,indirect,anger_disgust,origin,muslims,origin_muslims,ching chong high save,0
2951,3585,3586,ching chong ling long!,normal,indirect,anger_fear_indifference_sadness_disgust,other,other,other_other,ching chong ling long ,0
2952,4136,4137,ching chong pyro agree @url,normal,indirect,anger_confusion_sadness_indifference,other,other,other_other,ching chong pyro agree,0
